step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
255.0,PAYMENT,5720.88,C862812845,233328.93,227608.04,M398472178,0.0,0.0,0.0,0.0
401.0,CASH_OUT,230695.17,C1123931338,0.0,0.0,C419699268,783554.95,1014250.12,0.0,0.0
163.0,TRANSFER,267662.68,C671560636,0.0,0.0,C630864184,758370.96,1028836.58,0.0,0.0
18.0,PAYMENT,14536.47,C1240231602,0.0,0.0,M340236014,0.0,0.0,0.0,0.0
215.0,TRANSFER,600171.96,C1205294135,0.0,0.0,C1776721404,1868953.35,2469125.31,0.0,0.0
186.0,CASH_OUT,15715.23,C764159889,0.0,0.0,C789338102,363614.67,379329.9,0.0,0.0
12.0,PAYMENT,39474.49,C195725400,0.0,0.0,M452417016,0.0,0.0,0.0,0.0
494.0,TRANSFER,503620.99,C1267328802,503620.99,0.0,C593181726,0.0,0.0,1.0,0.0
307.0,CASH_IN,161627.33,C890447086,1910501.01,2072128.34,C2047630458,5855304.44,5693677.11,0.0,0.0
15.0,TRANSFER,747282.4,C1695793096,747282.4,0.0,C849010584,0.0,0.0,1.0,0.0
281.0,CASH_IN,93903.43,C1844310920,4056940.34,4150843.76,C2100726910,193161.44,99258.01,0.0,0.0
140.0,PAYMENT,10966.07,C85090138,0.0,0.0,M1146852941,0.0,0.0,0.0,0.0
325.0,TRANSFER,2168681.26,C986225952,0.0,0.0,C1387845519,2389392.91,4558074.18,0.0,0.0
311.0,TRANSFER,1275236.3,C1608267319,1275236.3,0.0,C584314061,0.0,0.0,1.0,0.0
307.0,CASH_IN,2568.38,C1349801971,0.0,2568.38,C1660225021,1957788.26,1955219.88,0.0,0.0
154.0,CASH_OUT,50004.99,C726964162,0.0,0.0,C598805057,3806578.29,3856583.28,0.0,0.0
378.0,PAYMENT,13674.87,C1091930945,20704.0,7029.13,M1342124690,0.0,0.0,0.0,0.0
714.0,TRANSFER,1262207.3,C1143281085,1262207.3,0.0,C391244346,0.0,0.0,1.0,0.0
203.0,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1.0,0.0
240.0,CASH_OUT,103949.5,C259198981,103949.5,0.0,C837253504,0.0,103949.5,1.0,0.0
290.0,CASH_OUT,559565.82,C1760459612,559565.82,0.0,C1179364463,310264.17,869829.99,1.0,0.0
723.0,TRANSFER,128893.5,C690631136,128893.5,0.0,C888357097,0.0,0.0,1.0,0.0
471.0,TRANSFER,561031.11,C115890391,920347.0,359315.89,C1792600628,17675.83,578706.94,0.0,0.0
305.0,PAYMENT,1856.74,C541400893,0.0,0.0,M407696393,0.0,0.0,0.0,0.0
476.0,CASH_OUT,1146381.44,C169415375,1146381.44,0.0,C1774696541,484779.21,1631160.65,1.0,0.0
271.0,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1.0,0.0
159.0,PAYMENT,22737.65,C148729666,5157.0,0.0,M595177878,0.0,0.0,0.0,0.0
154.0,PAYMENT,3644.55,C1499870894,28988.0,25343.45,M1600296914,0.0,0.0,0.0,0.0
143.0,CASH_OUT,155854.37,C1717994477,155854.37,0.0,C1484687714,318930.35,474784.71,1.0,0.0
327.0,CASH_OUT,415785.89,C1388535947,415785.89,0.0,C1984912341,2903051.84,3318837.73,1.0,0.0
346.0,CASH_OUT,214641.21,C1944639766,22964.0,0.0,C1394348734,1074375.07,1289016.28,0.0,0.0
281.0,PAYMENT,13801.13,C1896196014,0.0,0.0,M1600906005,0.0,0.0,0.0,0.0
691.0,PAYMENT,1153.26,C593184444,0.0,0.0,M350104398,0.0,0.0,0.0,0.0
430.0,TRANSFER,2828068.73,C1916200037,2828068.73,0.0,C483349301,0.0,0.0,1.0,0.0
99.0,TRANSFER,286670.9,C2005707747,286670.9,0.0,C1830145397,0.0,0.0,1.0,0.0
40.0,CASH_OUT,188651.49,C683040584,316.0,0.0,C2111504412,39016.23,227667.72,0.0,0.0
401.0,CASH_OUT,8062.42,C1146124736,0.0,0.0,C2098901892,425857.14,433919.57,0.0,0.0
352.0,TRANSFER,40037.41,C727336106,0.0,0.0,C618635040,93660.12,133697.53,0.0,0.0
404.0,CASH_IN,58629.68,C404467597,276412.0,335041.68,C601346826,1109651.9,1051022.22,0.0,0.0
552.0,CASH_OUT,692743.57,C1891204803,692743.57,0.0,C1400173995,0.0,692743.57,1.0,0.0
255.0,CASH_OUT,485490.4,C1922853834,10977.0,0.0,C2077859152,0.0,485490.4,0.0,0.0
284.0,PAYMENT,7086.18,C1805248539,0.0,0.0,M1422937538,0.0,0.0,0.0,0.0
286.0,PAYMENT,29605.47,C214145232,0.0,0.0,M1041458813,0.0,0.0,0.0,0.0
257.0,CASH_IN,7351.55,C604542799,2206249.42,2213600.96,C1086264958,50708.49,43356.94,0.0,0.0
398.0,CASH_OUT,294421.45,C970099669,3342.86,0.0,C709410751,296085.03,590506.48,0.0,0.0
261.0,PAYMENT,1390.89,C1549210385,0.0,0.0,M1124250454,0.0,0.0,0.0,0.0
565.0,CASH_IN,267486.52,C1754266947,2589.0,270075.52,C1296812192,636492.02,369005.5,0.0,0.0
13.0,CASH_IN,50472.22,C827956493,7696923.78,7747396.0,C1246265413,336929.59,286457.37,0.0,0.0
188.0,CASH_IN,33043.11,C306279679,1406629.57,1439672.69,C767242436,4424905.61,4391862.5,0.0,0.0
13.0,TRANSFER,2686564.04,C364029634,2686564.04,0.0,C2041291172,0.0,0.0,1.0,0.0
635.0,CASH_OUT,1387048.31,C1387295459,1387048.31,0.0,C1232695275,3551644.77,4938693.07,1.0,0.0
379.0,CASH_OUT,2983996.6,C588956129,2983996.6,0.0,C1673836428,0.0,2983996.6,1.0,0.0
259.0,CASH_OUT,164759.22,C1407324847,29903.0,0.0,C300497555,1878572.68,2043331.9,0.0,0.0
329.0,CASH_OUT,130314.75,C560835059,42148.0,0.0,C1405511281,0.0,130314.75,0.0,0.0
227.0,CASH_OUT,4075956.58,C1194310018,4075956.58,0.0,C299514580,79992.36,4155948.94,1.0,0.0
164.0,CASH_OUT,67778.3,C1112375516,0.0,0.0,C1993909381,1457776.28,1525554.58,0.0,0.0
38.0,CASH_OUT,296499.48,C1769162884,11023.0,0.0,C729448360,284.0,296783.48,0.0,0.0
659.0,CASH_OUT,420270.22,C1424396112,420270.22,0.0,C1810367119,10608106.66,11028376.88,1.0,0.0
396.0,PAYMENT,60785.79,C1168345536,12422.51,0.0,M1766120985,0.0,0.0,0.0,0.0
42.0,CASH_IN,175356.56,C2032941289,25947380.68,26122737.24,C1050130498,517647.96,342291.4,0.0,0.0
490.0,CASH_IN,152088.55,C562767297,42219.0,194307.55,C788209826,0.0,0.0,0.0,0.0
351.0,CASH_IN,86687.15,C4209519,23295337.64,23382024.79,C1687203889,133724.17,47037.02,0.0,0.0
160.0,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1.0,0.0
369.0,PAYMENT,11113.46,C270841868,2089.0,0.0,M1795788980,0.0,0.0,0.0,0.0
44.0,PAYMENT,22839.79,C2122960278,135353.55,112513.76,M118577287,0.0,0.0,0.0,0.0
287.0,PAYMENT,27712.39,C953528634,142855.0,115142.61,M1210574145,0.0,0.0,0.0,0.0
178.0,TRANSFER,2113742.24,C2135867542,170.0,0.0,C1308048966,323902.48,2437644.72,0.0,0.0
406.0,CASH_IN,67359.34,C386564067,10839253.13,10906612.47,C830087339,2503368.95,2436009.61,0.0,0.0
402.0,TRANSFER,143592.89,C283218785,143592.89,0.0,C1008131550,0.0,0.0,1.0,0.0
178.0,CASH_OUT,763913.96,C743019474,763913.96,0.0,C508327884,118405.94,882319.9,1.0,0.0
163.0,CASH_OUT,144726.47,C1596516111,22190.0,0.0,C1843247176,0.0,144726.47,0.0,0.0
474.0,CASH_OUT,1499869.54,C285314242,1499869.54,0.0,C345891541,9546574.32,11046443.85,1.0,0.0
262.0,PAYMENT,3071.34,C162555075,83629.0,80557.66,M1755260978,0.0,0.0,0.0,0.0
227.0,CASH_OUT,55583.12,C637205207,37707.0,0.0,C298345871,1125194.77,1180777.89,0.0,0.0
401.0,PAYMENT,6249.63,C475067058,0.0,0.0,M940711143,0.0,0.0,0.0,0.0
528.0,CASH_OUT,181224.98,C1087737188,181224.98,0.0,C2145025000,23302.75,204527.73,1.0,0.0
461.0,TRANSFER,227955.85,C32167725,227955.85,0.0,C1980945664,0.0,0.0,1.0,0.0
692.0,TRANSFER,255557.12,C492047979,255557.12,0.0,C2142316006,0.0,0.0,1.0,0.0
370.0,PAYMENT,14789.86,C1262821491,12600.0,0.0,M371595092,0.0,0.0,0.0,0.0
285.0,CASH_OUT,1421665.98,C467140343,1421665.98,0.0,C1583441435,0.0,1421665.98,1.0,0.0
165.0,CASH_IN,92309.11,C1386813419,21111.0,113420.11,C1623589421,572331.21,480022.1,0.0,0.0
348.0,CASH_OUT,439906.29,C858210472,0.0,0.0,C1848821015,2364098.82,2804005.12,0.0,0.0
203.0,TRANSFER,48299.77,C481315574,48299.77,0.0,C1346352001,0.0,0.0,1.0,0.0
353.0,PAYMENT,12687.73,C1428208403,0.0,0.0,M39714657,0.0,0.0,0.0,0.0
302.0,TRANSFER,11863291.66,C1006613977,0.0,0.0,C1169903663,12127247.96,23990539.62,0.0,0.0
236.0,CASH_OUT,97760.23,C1997108144,0.0,0.0,C95864649,826428.68,924188.91,0.0,0.0
249.0,CASH_OUT,299298.5,C529456580,299298.5,0.0,C1686770786,30615.0,329913.5,1.0,0.0
328.0,PAYMENT,15120.89,C2038066724,0.0,0.0,M1067727479,0.0,0.0,0.0,0.0
237.0,PAYMENT,665.95,C1134502486,40177.0,39511.05,M2025144081,0.0,0.0,0.0,0.0
202.0,CASH_IN,129088.68,C492314677,14306700.74,14435789.42,C313633521,595316.57,466227.88,0.0,0.0
427.0,TRANSFER,426173.04,C1427622325,426173.04,0.0,C1382020476,0.0,0.0,1.0,0.0
372.0,CASH_OUT,171704.86,C196948822,0.0,0.0,C1613285679,941066.97,1112771.83,0.0,0.0
206.0,TRANSFER,998110.47,C433588108,998110.47,0.0,C1877856948,0.0,685216.5,1.0,0.0
152.0,CASH_OUT,389275.23,C964050738,389275.23,0.0,C997146902,0.0,389275.23,1.0,0.0
684.0,CASH_OUT,263008.92,C1438516847,5003.0,0.0,C738378824,87407.59,350416.51,0.0,0.0
255.0,PAYMENT,4561.39,C1245668574,0.0,0.0,M1940154813,0.0,0.0,0.0,0.0
165.0,PAYMENT,14251.71,C679535227,429821.93,415570.22,M520163870,0.0,0.0,0.0,0.0
202.0,CASH_OUT,149877.03,C549885006,813.0,0.0,C1768370767,0.0,149877.03,0.0,0.0
15.0,CASH_OUT,242868.41,C55256931,20782.0,0.0,C984805074,5175981.02,5418849.43,0.0,0.0
403.0,PAYMENT,7096.54,C2026958852,0.0,0.0,M1621053150,0.0,0.0,0.0,0.0
401.0,PAYMENT,381.92,C154861731,65605.32,65223.4,M1149620473,0.0,0.0,0.0,0.0
396.0,PAYMENT,20863.25,C1053841349,61654.9,40791.64,M54550746,0.0,0.0,0.0,0.0
330.0,CASH_OUT,367283.07,C1188630283,0.0,0.0,C320919849,9351764.63,9719047.7,0.0,0.0
236.0,TRANSFER,890477.02,C1958085724,0.0,0.0,C116791796,1593692.92,2484169.93,0.0,0.0
357.0,CASH_IN,225922.69,C1211654785,10406.0,236328.69,C658147668,74613.99,0.0,0.0,0.0
404.0,PAYMENT,1049.85,C493996993,0.0,0.0,M120248293,0.0,0.0,0.0,0.0
45.0,PAYMENT,14134.8,C96864775,82931.0,68796.2,M741891406,0.0,0.0,0.0,0.0
259.0,CASH_OUT,72206.59,C1647743483,40790.0,0.0,C1944748723,0.0,72206.59,0.0,0.0
325.0,CASH_IN,47503.92,C1205691985,6612568.07,6660071.98,C307046937,8052475.87,8004971.95,0.0,0.0
33.0,CASH_OUT,245137.18,C550797376,54631.0,0.0,C817054486,78400.18,323537.37,0.0,0.0
33.0,PAYMENT,4883.46,C32058580,0.0,0.0,M627207564,0.0,0.0,0.0,0.0
9.0,PAYMENT,12631.93,C2002715417,260804.88,248172.95,M120357776,0.0,0.0,0.0,0.0
646.0,TRANSFER,399045.08,C724693370,10399045.08,10399045.08,C1909486199,0.0,0.0,1.0,1.0
304.0,PAYMENT,19176.93,C485598254,16483.0,0.0,M1615544852,0.0,0.0,0.0,0.0
329.0,CASH_OUT,143469.62,C640979369,101130.0,0.0,C2114055160,0.0,143469.62,0.0,0.0
206.0,PAYMENT,8546.53,C1798642041,19646.0,11099.47,M1286353164,0.0,0.0,0.0,0.0
281.0,TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,1.0,0.0
163.0,CASH_IN,398969.96,C31414131,5681.0,404650.96,C1014565228,3518.08,0.0,0.0,0.0
588.0,CASH_OUT,16619.95,C1105637215,16619.95,0.0,C965761835,0.0,16619.95,1.0,0.0
97.0,TRANSFER,4454632.3,C310812803,4454632.3,0.0,C1185406486,0.0,0.0,1.0,0.0
358.0,TRANSFER,376059.27,C741331613,376059.27,0.0,C1388979353,0.0,0.0,1.0,0.0
353.0,CASH_OUT,226407.09,C1354758177,21547.0,0.0,C1575240515,1642320.4,1868727.49,0.0,0.0
316.0,CASH_OUT,1340263.67,C147611805,1340263.67,0.0,C1596756534,371963.94,1712227.61,1.0,0.0
330.0,PAYMENT,24156.95,C1857463388,0.0,0.0,M1796850251,0.0,0.0,0.0,0.0
43.0,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1.0,0.0
356.0,TRANSFER,357226.8,C820024675,357226.8,0.0,C1707005177,0.0,0.0,1.0,0.0
298.0,CASH_IN,206878.83,C1314600568,107.0,206985.83,C2069181876,1950719.83,1743840.99,0.0,0.0
390.0,CASH_OUT,638693.49,C1168767749,638693.49,0.0,C557403398,328882.51,967576.0,1.0,0.0
332.0,PAYMENT,693.29,C145576454,201965.66,201272.37,M1686888869,0.0,0.0,0.0,0.0
566.0,PAYMENT,16.72,C1877448494,0.0,0.0,M1584922211,0.0,0.0,0.0,0.0
353.0,PAYMENT,20471.21,C473549851,30961.0,10489.79,M1942933888,0.0,0.0,0.0,0.0
619.0,CASH_OUT,2341474.44,C1090006952,2341474.44,0.0,C264963065,18780.15,2360254.6,1.0,0.0
349.0,CASH_IN,385149.65,C1082128579,5906729.06,6291878.71,C1217564952,1296836.88,911687.23,0.0,0.0
33.0,PAYMENT,12024.19,C1371901839,24394.0,12369.81,M464732638,0.0,0.0,0.0,0.0
349.0,CASH_OUT,46917.84,C975105441,0.0,0.0,C90133972,3244520.68,3291438.52,0.0,0.0
688.0,CASH_OUT,971133.63,C184826905,971133.63,0.0,C1167936377,6456.76,977590.39,1.0,0.0
238.0,PAYMENT,6693.52,C87290003,31708.0,25014.48,M1430984441,0.0,0.0,0.0,0.0
157.0,PAYMENT,9060.77,C1413847269,0.0,0.0,M195304816,0.0,0.0,0.0,0.0
205.0,CASH_IN,125583.16,C489678997,39102.0,164685.16,C2064648577,0.0,0.0,0.0,0.0
19.0,CASH_IN,24661.37,C2025878916,43905.0,68566.37,C559884099,3802327.2,3777665.83,0.0,0.0
329.0,CASH_OUT,44920.11,C906128093,0.0,0.0,C2109184269,3604927.44,3649847.55,0.0,0.0
155.0,TRANSFER,1948444.73,C1525257354,28710.0,0.0,C219933478,0.0,1948444.73,0.0,0.0
378.0,TRANSFER,95940.22,C1009319747,295.0,0.0,C1369831667,0.0,95940.22,0.0,0.0
514.0,CASH_IN,103186.57,C1314398168,112639.0,215825.57,C1999085993,128190.53,25003.97,0.0,0.0
264.0,CASH_OUT,7304.56,C1939262024,7304.56,0.0,C239252386,0.0,7304.56,1.0,0.0
285.0,DEBIT,54522.35,C227418794,96656.45,42134.09,C1721185561,130182.26,184704.61,0.0,0.0
205.0,PAYMENT,12776.89,C679328846,57767.0,44990.11,M1773133437,0.0,0.0,0.0,0.0
235.0,CASH_OUT,105876.96,C654377555,0.0,0.0,C1638386807,2310445.46,2416322.43,0.0,0.0
252.0,PAYMENT,2193.93,C1125385988,0.0,0.0,M1469033898,0.0,0.0,0.0,0.0
118.0,CASH_OUT,3794763.63,C1592208539,3794763.63,0.0,C416664710,250142.64,4044906.27,1.0,0.0
42.0,TRANSFER,122648.59,C1841249904,0.0,0.0,C570588770,935989.42,1058638.0,0.0,0.0
599.0,TRANSFER,697652.19,C1380882097,697652.19,0.0,C234169662,0.0,0.0,1.0,0.0
356.0,CASH_OUT,9638.56,C582966027,53495.0,43856.44,C454869791,55161.96,64800.52,0.0,0.0
377.0,CASH_OUT,489033.93,C922540199,489033.93,0.0,C1098002661,0.0,489033.93,1.0,0.0
19.0,CASH_IN,363424.84,C1510103574,21009987.22,21373412.06,C1607538820,685941.94,322517.1,0.0,0.0
352.0,TRANSFER,326594.59,C1667832971,81396.0,0.0,C357618020,158678.85,240843.39,0.0,0.0
356.0,PAYMENT,1736.17,C1313719945,0.0,0.0,M175141915,0.0,0.0,0.0,0.0
473.0,CASH_OUT,7009.93,C2022649541,7009.93,0.0,C239424906,0.0,7009.93,1.0,0.0
12.0,PAYMENT,36.36,C622622787,0.0,0.0,M1057113641,0.0,0.0,0.0,0.0
650.0,TRANSFER,4480592.14,C1190439284,4480592.14,0.0,C916277817,0.0,0.0,1.0,0.0
653.0,TRANSFER,940957.88,C1563386305,940957.88,0.0,C2099892089,0.0,0.0,1.0,0.0
351.0,PAYMENT,8476.81,C70969149,0.0,0.0,M2065861012,0.0,0.0,0.0,0.0
179.0,CASH_OUT,321305.55,C2045053998,0.0,0.0,C590343479,1147791.86,1469097.41,0.0,0.0
377.0,CASH_OUT,73946.79,C1524577993,73946.79,0.0,C1543571230,518296.65,592243.44,1.0,0.0
380.0,PAYMENT,13457.76,C1118661968,10647.0,0.0,M2016570926,0.0,0.0,0.0,0.0
326.0,PAYMENT,21814.6,C1775460647,69376.0,47561.4,M386246379,0.0,0.0,0.0,0.0
158.0,PAYMENT,9832.59,C1473487970,0.0,0.0,M351281584,0.0,0.0,0.0,0.0
19.0,CASH_OUT,113343.84,C1685002206,0.0,0.0,C1470166690,198170.7,42237.66,0.0,0.0
410.0,TRANSFER,557950.06,C1892460908,557950.06,0.0,C872133707,0.0,0.0,1.0,0.0
163.0,PAYMENT,8714.65,C1412184486,20893.0,12178.35,M1198913904,0.0,0.0,0.0,0.0
299.0,CASH_OUT,440328.89,C1369675076,206643.83,0.0,C595883464,3927643.98,4367972.87,0.0,0.0
414.0,CASH_OUT,724264.21,C2035780043,724264.21,0.0,C657085942,0.0,724264.21,1.0,0.0
399.0,CASH_OUT,102342.1,C315004307,0.0,0.0,C1053467777,249134.71,351476.81,0.0,0.0
562.0,TRANSFER,2305939.38,C599162880,2305939.38,0.0,C445922632,0.0,0.0,1.0,0.0
349.0,TRANSFER,1129376.27,C970901010,0.0,0.0,C1248122126,3150171.0,4279547.27,0.0,0.0
183.0,PAYMENT,24584.42,C1691107957,0.0,0.0,M258665204,0.0,0.0,0.0,0.0
227.0,CASH_OUT,55588.59,C16706758,0.0,0.0,C2017660426,3344103.23,3399691.82,0.0,0.0
20.0,CASH_OUT,103209.43,C1966133630,152943.0,49733.57,C2072256371,0.0,103209.43,0.0,0.0
370.0,CASH_OUT,1653144.1,C395458530,1653144.1,0.0,C1340837967,28997.07,1682141.17,1.0,0.0
261.0,TRANSFER,8510.82,C650940852,62641.0,54130.18,C1117692016,7217332.73,7225843.55,0.0,0.0
137.0,PAYMENT,17767.35,C1853531767,0.0,0.0,M413625019,0.0,0.0,0.0,0.0
694.0,CASH_OUT,71729.96,C1502070032,71729.96,0.0,C2082391847,604151.3,675881.26,1.0,0.0
154.0,PAYMENT,7090.82,C483721571,0.0,0.0,M1929734463,0.0,0.0,0.0,0.0
419.0,PAYMENT,482.13,C108684932,15659.0,15176.87,M1005975900,0.0,0.0,0.0,0.0
255.0,PAYMENT,28385.44,C1375708612,0.0,0.0,M38628760,0.0,0.0,0.0,0.0
369.0,PAYMENT,20571.03,C2095979267,587369.78,566798.75,M417163149,0.0,0.0,0.0,0.0
283.0,CASH_OUT,116025.43,C1773827408,669.0,0.0,C1724261246,229430.63,345456.06,0.0,0.0
306.0,CASH_OUT,118373.18,C536074207,51820.0,0.0,C1675603085,3049466.15,3167839.33,0.0,0.0
187.0,CASH_IN,111229.78,C2137089022,22925.0,134154.78,C1771025030,0.0,0.0,0.0,0.0
373.0,CASH_OUT,389770.51,C1881571919,0.0,0.0,C759327365,1822990.79,2212761.3,0.0,0.0
190.0,PAYMENT,8.57,C836236802,267010.47,267001.9,M833067589,0.0,0.0,0.0,0.0
165.0,CASH_OUT,304609.2,C651141750,0.0,0.0,C142331809,781465.98,1086075.17,0.0,0.0
238.0,PAYMENT,25982.35,C2059212870,0.0,0.0,M1111957188,0.0,0.0,0.0,0.0
400.0,CASH_OUT,90732.29,C104700756,0.0,0.0,C611549766,154238.88,244971.17,0.0,0.0
132.0,PAYMENT,28852.86,C987760619,0.0,0.0,M1017793543,0.0,0.0,0.0,0.0
404.0,CASH_IN,12990.8,C1859691379,152211.0,165201.8,C23266710,3114034.91,3101044.11,0.0,0.0
18.0,CASH_OUT,190221.99,C1061706457,21158.0,0.0,C311634052,4276028.94,4466250.93,0.0,0.0
423.0,TRANSFER,3588174.94,C1861323130,3588174.94,0.0,C1184434945,0.0,0.0,1.0,0.0
17.0,PAYMENT,9189.3,C1669570815,102024.89,92835.59,M1897073361,0.0,0.0,0.0,0.0
255.0,CASH_OUT,259012.17,C1553301730,0.0,0.0,C1109807309,3490602.46,3749614.63,0.0,0.0
284.0,PAYMENT,11733.96,C1792156767,0.0,0.0,M1745195083,0.0,0.0,0.0,0.0
8.0,PAYMENT,10018.57,C437220809,153145.08,143126.51,M726420284,0.0,0.0,0.0,0.0
309.0,PAYMENT,5079.97,C166373953,0.0,0.0,M1443809577,0.0,0.0,0.0,0.0
155.0,TRANSFER,1965529.77,C1273403135,21002.0,0.0,C1122584253,337189.81,2302719.58,0.0,0.0
20.0,CASH_OUT,36907.97,C699729462,5072.0,0.0,C1129003180,0.0,36907.97,0.0,0.0
139.0,CASH_OUT,230651.57,C140785357,0.0,0.0,C186069425,1355898.68,1586550.24,0.0,0.0
207.0,CASH_IN,95400.0,C183237106,6557747.38,6653147.38,C483750866,738213.84,642813.84,0.0,0.0
300.0,PAYMENT,11475.07,C1877300574,126738.49,115263.41,M539028119,0.0,0.0,0.0,0.0
647.0,TRANSFER,964876.58,C1995588993,964876.58,0.0,C1782972951,0.0,0.0,1.0,0.0
372.0,TRANSFER,81814.51,C1513636547,81814.51,0.0,C526174668,0.0,0.0,1.0,0.0
34.0,TRANSFER,364126.8,C963730106,0.0,0.0,C1695645073,731459.59,1095586.39,0.0,0.0
321.0,CASH_IN,190774.71,C1895758669,52684.0,243458.71,C1283518259,137973.58,0.0,0.0,0.0
274.0,CASH_IN,36906.95,C348070850,5019550.02,5056456.97,C1894847953,352082.6,315175.65,0.0,0.0
160.0,PAYMENT,10950.45,C637251072,168143.4,157192.95,M1819223382,0.0,0.0,0.0,0.0
244.0,TRANSFER,1946.74,C2090764492,1946.74,0.0,C776246900,0.0,0.0,1.0,0.0
129.0,PAYMENT,28257.33,C1029150327,0.0,0.0,M1739160599,0.0,0.0,0.0,0.0
306.0,CASH_OUT,292654.64,C1242815566,62048.0,0.0,C798542727,743508.13,1036162.77,0.0,0.0
242.0,TRANSFER,428174.7,C1226178731,428174.7,0.0,C1507357028,0.0,0.0,1.0,0.0
397.0,CASH_OUT,169354.58,C315934073,0.0,0.0,C383968049,250283.46,419638.04,0.0,0.0
345.0,PAYMENT,28309.26,C342969262,218213.0,189903.74,M901266770,0.0,0.0,0.0,0.0
477.0,CASH_OUT,6646879.72,C356905617,6646879.72,0.0,C1736990542,1290212.82,7937092.54,1.0,0.0
156.0,CASH_OUT,143958.7,C604166530,4070.0,0.0,C256588926,115919.64,259878.34,0.0,0.0
131.0,PAYMENT,11604.17,C1866238564,51407.0,39802.83,M1613408956,0.0,0.0,0.0,0.0
605.0,TRANSFER,504532.72,C1419487252,504532.72,0.0,C1594325681,0.0,0.0,1.0,0.0
251.0,CASH_OUT,160929.43,C710067493,607.0,0.0,C2099194111,1264001.91,1424931.34,0.0,0.0
399.0,CASH_IN,115769.95,C40758544,1501294.56,1617064.52,C552050576,6293065.08,6177295.13,0.0,0.0
332.0,CASH_OUT,9331.26,C777942172,0.0,0.0,C823502986,493721.42,503052.68,0.0,0.0
227.0,CASH_OUT,182666.85,C1740697509,182666.85,0.0,C1592896845,51743.92,234410.77,1.0,0.0
43.0,PAYMENT,15629.32,C721930403,0.0,0.0,M796186460,0.0,0.0,0.0,0.0
236.0,CASH_OUT,292599.37,C400693597,157.0,0.0,C426544405,429239.57,721838.93,0.0,0.0
590.0,CASH_OUT,2117503.53,C1817837968,2117503.53,0.0,C925171074,579766.18,2697269.71,1.0,0.0
179.0,PAYMENT,8906.8,C1810956022,15433.0,6526.2,M910640185,0.0,0.0,0.0,0.0
33.0,CASH_IN,98951.95,C399856831,5561.0,104512.95,C958806146,1597524.13,1498572.18,0.0,0.0
259.0,CASH_OUT,21153.11,C1793269119,199781.0,178627.89,C187094254,0.0,21153.11,0.0,0.0
475.0,CASH_OUT,1064995.85,C1191482277,1064995.85,0.0,C174516315,0.0,1064995.85,1.0,0.0
278.0,PAYMENT,2598.94,C404053656,0.0,0.0,M1940385822,0.0,0.0,0.0,0.0
258.0,CASH_IN,303590.07,C1550886117,106660.0,410250.07,C1743912417,0.0,0.0,0.0,0.0
86.0,CASH_OUT,72547.29,C1087665354,72547.29,0.0,C121215038,79736.28,152283.57,1.0,0.0
129.0,CASH_OUT,195161.2,C291315101,203099.0,7937.8,C644784288,724634.0,919795.2,0.0,0.0
326.0,PAYMENT,32382.58,C493429471,188156.49,155773.91,M718330286,0.0,0.0,0.0,0.0
183.0,PAYMENT,17352.92,C961852247,40834.02,23481.1,M1428179633,0.0,0.0,0.0,0.0
399.0,TRANSFER,423931.3,C1877835619,0.0,0.0,C293883370,623934.08,1047865.38,0.0,0.0
227.0,CASH_IN,64617.66,C1940652720,23264.0,87881.66,C680081674,226409.1,161791.44,0.0,0.0
357.0,TRANSFER,10000000.0,C393177637,10653151.55,653151.55,C106531078,0.0,0.0,1.0,0.0
68.0,CASH_OUT,281743.12,C47524114,281743.12,0.0,C645628840,158099.98,439843.09,1.0,0.0
252.0,PAYMENT,5649.82,C947965358,198602.55,192952.74,M2135447891,0.0,0.0,0.0,0.0
282.0,PAYMENT,7581.07,C2045861314,50273.37,42692.29,M1398396538,0.0,0.0,0.0,0.0
9.0,CASH_IN,112933.05,C1091913532,4571852.17,4684785.22,C1438689128,2221164.79,2497800.81,0.0,0.0
376.0,CASH_IN,245249.52,C1111885162,61563.0,306812.52,C626348049,352543.19,107293.67,0.0,0.0
204.0,PAYMENT,10950.97,C1764415346,183592.0,172641.03,M1524998032,0.0,0.0,0.0,0.0
387.0,TRANSFER,10000000.0,C576718894,44892193.09,34892193.09,C673002421,0.0,0.0,1.0,0.0
188.0,TRANSFER,389214.05,C1298821369,389214.05,0.0,C476199705,0.0,0.0,1.0,0.0
11.0,PAYMENT,38262.66,C264959401,0.0,0.0,M331146664,0.0,0.0,0.0,0.0
157.0,CASH_IN,187247.27,C1393859615,10988607.31,11175854.58,C458716302,1336518.09,1149270.82,0.0,0.0
39.0,PAYMENT,1344.43,C424929026,21351.0,20006.57,M1671638339,0.0,0.0,0.0,0.0
654.0,CASH_OUT,48712.12,C356205172,48712.12,0.0,C1034144865,258570.9,307283.02,1.0,0.0
17.0,PAYMENT,6839.52,C377181299,0.0,0.0,M2045403111,0.0,0.0,0.0,0.0
